Time,Voltage,Current,Temper
13:20:36.357,4274.0,-219.0,286.0
13:20:58.914,4293.0,274.0,286.0
13:21:08.962,4338.0,146.0,286.0
13:21:19.023,4344.0,183.0,286.0
13:21:29.071,4347.0,178.0,286.0
13:21:39.123,4356.0,227.0,287.0
13:21:49.174,4355.0,202.0,287.0
13:21:59.562,4325.0,145.0,287.0
13:22:09.660,4357.0,205.0,287.0
13:22:29.295,4356.0,144.0,287.0
13:22:59.339,4279.0,-253.0,287.0
13:23:27.981,4289.0,-194.0,287.0
13:23:38.031,4339.0,138.0,287.0
